----	1	----	 N/A 	ROOT	0	<program>
----	23	----	 N/A 	<WithLogOp>	0	<WithLogOp>
----	23	----	 N/A 	<WithLogOp>	1	e
;	23	SEMICOL	 N/A 	<lvalueIDStmt>	1	SEMICOL
----	23	----	 N/A 	<statements>	0	<statements>
----	24	----	 N/A 	<statements>	1	e
end	24	END	 N/A 	<iterativeStmt>	1	END
----	18	----	 N/A 	<statements>	0	<statements>
----	25	----	 N/A 	<statements>	0	<statement>
----	25	----	 N/A 	<statement>	0	<simpleStmt>
----	25	----	 N/A 	<simpleStmt>	0	<assignmentStmt>
index	25	ID	 N/A 	<assignmentStmt>	1	ID
----	25	----	 N/A 	<assignmentStmt>	0	<whichStmt>
----	25	----	 N/A 	<whichStmt>	0	<lvalueIDStmt>
:=	25	ASSIGNOP	 N/A 	<lvalueIDStmt>	1	ASSIGNOP
----	25	----	 N/A 	<lvalueIDStmt>	0	<expression>
----	25	----	 N/A 	<expression>	0	<AOBE>
----	25	----	 N/A 	<AOBE>	0	<AnyTerm>
----	25	----	 N/A 	<AnyTerm>	0	<arithmeticExpr>
----	25	----	 N/A 	<arithmeticExpr>	0	<term>
----	25	----	 N/A 	<term>	0	<factor>
----	25	----	 N/A 	<factor>	0	<var>
34	25	NUM	34.000000	<var>	1	NUM
----	25	----	 N/A 	<term>	0	<N5>
----	25	----	 N/A 	<N5>	1	e
----	25	----	 N/A 	<arithmeticExpr>	0	<N4>
----	25	----	 N/A 	<N4>	0	<op1>
-	25	MINUS	 N/A 	<op1>	1	MINUS
----	25	----	 N/A 	<N4>	0	<term>
----	25	----	 N/A 	<term>	0	<factor>
----	25	----	 N/A 	<factor>	0	<var>
20	25	NUM	20.000000	<var>	1	NUM
----	25	----	 N/A 	<term>	0	<N5>
----	25	----	 N/A 	<N5>	0	<op2>
*	25	MUL	 N/A 	<op2>	1	MUL
----	25	----	 N/A 	<N5>	0	<factor>
----	25	----	 N/A 	<factor>	0	<var>
index	25	ID	 N/A 	<var>	1	ID
----	25	----	 N/A 	<var>	0	<whichId>
----	25	----	 N/A 	<whichId>	1	e
----	25	----	 N/A 	<N5>	0	<N5>
----	25	----	 N/A 	<N5>	1	e
----	25	----	 N/A 	<N4>	0	<N4>
----	25	----	 N/A 	<N4>	0	<op1>
+	25	PLUS	 N/A 	<op1>	1	PLUS
----	25	----	 N/A 	<N4>	0	<term>
----	25	----	 N/A 	<term>	0	<factor>
----	25	----	 N/A 	<factor>	0	<var>
x	25	ID	 N/A 	<var>	1	ID
----	25	----	 N/A 	<var>	0	<whichId>
----	25	----	 N/A 	<whichId>	1	e
----	25	----	 N/A 	<term>	0	<N5>
----	25	----	 N/A 	<N5>	1	e
----	25	----	 N/A 	<N4>	0	<N4>
----	25	----	 N/A 	<N4>	0	<op1>
-	25	MINUS	 N/A 	<op1>	1	MINUS
----	25	----	 N/A 	<N4>	0	<term>
----	25	----	 N/A 	<term>	0	<factor>
----	25	----	 N/A 	<factor>	0	<var>
12	25	NUM	12.000000	<var>	1	NUM
----	25	----	 N/A 	<term>	0	<N5>
----	25	----	 N/A 	<N5>	1	e
----	25	----	 N/A 	<N4>	0	<N4>
----	25	----	 N/A 	<N4>	1	e
----	25	----	 N/A 	<AnyTerm>	0	<WithRelOp>
----	25	----	 N/A 	<WithRelOp>	1	e
----	25	----	 N/A 	<AOBE>	0	<WithLogOp>
----	25	----	 N/A 	<WithLogOp>	1	e
;	25	SEMICOL	 N/A 	<lvalueIDStmt>	1	SEMICOL
----	25	----	 N/A 	<statements>	0	<statements>
----	26	----	 N/A 	<statements>	0	<statement>
----	26	----	 N/A 	<statement>	0	<simpleStmt>
----	26	----	 N/A 	<simpleStmt>	0	<assignmentStmt>
r	26	ID	 N/A 	<assignmentStmt>	1	ID
----	26	----	 N/A 	<assignmentStmt>	0	<whichStmt>
----	26	----	 N/A 	<whichStmt>	0	<lvalueARRStmt>
[	26	SQBO	 N/A 	<lvalueARRStmt>	1	SQBO
----	26	----	 N/A 	<lvalueARRStmt>	0	<index>
v	26	ID	 N/A 	<index>	1	ID
]	26	SQBC	 N/A 	<lvalueARRStmt>	1	SQBC
:=	26	ASSIGNOP	 N/A 	<lvalueARRStmt>	1	ASSIGNOP
----	26	----	 N/A 	<lvalueARRStmt>	0	<expression>
----	26	----	 N/A 	<expression>	0	<AOBE>
----	26	----	 N/A 	<AOBE>	0	<AnyTerm>
----	26	----	 N/A 	<AnyTerm>	0	<arithmeticExpr>
----	26	----	 N/A 	<arithmeticExpr>	0	<term>
----	26	----	 N/A 	<term>	0	<factor>
----	26	----	 N/A 	<factor>	0	<var>
p	26	ID	 N/A 	<var>	1	ID
----	26	----	 N/A 	<var>	0	<whichId>
[	26	SQBO	 N/A 	<whichId>	1	SQBO
v	26	ID	 N/A 	<whichId>	1	ID
]	26	SQBC	 N/A 	<whichId>	1	SQBC
----	26	----	 N/A 	<term>	0	<N5>
----	26	----	 N/A 	<N5>	1	e
----	26	----	 N/A 	<arithmeticExpr>	0	<N4>
----	26	----	 N/A 	<N4>	0	<op1>
+	26	PLUS	 N/A 	<op1>	1	PLUS
----	26	----	 N/A 	<N4>	0	<term>
----	26	----	 N/A 	<term>	0	<factor>
----	26	----	 N/A 	<factor>	0	<var>
q	26	ID	 N/A 	<var>	1	ID
----	26	----	 N/A 	<var>	0	<whichId>
[	26	SQBO	 N/A 	<whichId>	1	SQBO
v	26	ID	 N/A 	<whichId>	1	ID
]	26	SQBC	 N/A 	<whichId>	1	SQBC
----	26	----	 N/A 	<term>	0	<N5>
----	26	----	 N/A 	<N5>	1	e
----	26	----	 N/A 	<N4>	0	<N4>
----	26	----	 N/A 	<N4>	1	e
----	26	----	 N/A 	<AnyTerm>	0	<WithRelOp>
----	26	----	 N/A 	<WithRelOp>	1	e
----	26	----	 N/A 	<AOBE>	0	<WithLogOp>
----	26	----	 N/A 	<WithLogOp>	1	e
;	26	SEMICOL	 N/A 	<lvalueARRStmt>	1	SEMICOL
----	26	----	 N/A 	<statements>	0	<statements>
----	27	----	 N/A 	<statements>	0	<statement>
----	27	----	 N/A 	<statement>	0	<simpleStmt>
----	27	----	 N/A 	<simpleStmt>	0	<assignmentStmt>
r	27	ID	 N/A 	<assignmentStmt>	1	ID
----	27	----	 N/A 	<assignmentStmt>	0	<whichStmt>
----	27	----	 N/A 	<whichStmt>	0	<lvalueARRStmt>
[	27	SQBO	 N/A 	<lvalueARRStmt>	1	SQBO
----	27	----	 N/A 	<lvalueARRStmt>	0	<index>
v	27	ID	 N/A 	<index>	1	ID
]	27	SQBC	 N/A 	<lvalueARRStmt>	1	SQBC
:=	27	ASSIGNOP	 N/A 	<lvalueARRStmt>	1	ASSIGNOP
----	27	----	 N/A 	<lvalueARRStmt>	0	<expression>
----	27	----	 N/A 	<expression>	0	<AOBE>
----	27	----	 N/A 	<AOBE>	0	<AnyTerm>
----	27	----	 N/A 	<AnyTerm>	0	<arithmeticExpr>
----	27	----	 N/A 	<arithmeticExpr>	0	<term>
----	27	----	 N/A 	<term>	0	<factor>
----	27	----	 N/A 	<factor>	0	<var>
p	27	ID	 N/A 	<var>	1	ID
----	27	----	 N/A 	<var>	0	<whichId>
[	27	SQBO	 N/A 	<whichId>	1	SQBO
v	27	ID	 N/A 	<whichId>	1	ID
]	27	SQBC	 N/A 	<whichId>	1	SQBC
----	27	----	 N/A 	<term>	0	<N5>
----	27	----	 N/A 	<N5>	1	e
----	27	----	 N/A 	<arithmeticExpr>	0	<N4>
----	27	----	 N/A 	<N4>	0	<op1>
+	27	PLUS	 N/A 	<op1>	1	PLUS
----	27	----	 N/A 	<N4>	0	<term>
----	27	----	 N/A 	<term>	0	<factor>
----	27	----	 N/A 	<factor>	0	<var>
list	27	ID	 N/A 	<var>	1	ID
----	27	----	 N/A 	<var>	0	<whichId>
[	27	SQBO	 N/A 	<whichId>	1	SQBO
v	27	ID	 N/A 	<whichId>	1	ID
]	27	SQBC	 N/A 	<whichId>	1	SQBC
----	27	----	 N/A 	<term>	0	<N5>
----	27	----	 N/A 	<N5>	1	e
----	27	----	 N/A 	<N4>	0	<N4>
----	27	----	 N/A 	<N4>	1	e
----	27	----	 N/A 	<AnyTerm>	0	<WithRelOp>
----	27	----	 N/A 	<WithRelOp>	1	e
----	27	----	 N/A 	<AOBE>	0	<WithLogOp>
----	27	----	 N/A 	<WithLogOp>	1	e
;	27	SEMICOL	 N/A 	<lvalueARRStmt>	1	SEMICOL
----	27	----	 N/A 	<statements>	0	<statements>
----	28	----	 N/A 	<statements>	0	<statement>
----	28	----	 N/A 	<statement>	0	<simpleStmt>
----	28	----	 N/A 	<simpleStmt>	0	<assignmentStmt>
newarr	28	ID	 N/A 	<assignmentStmt>	1	ID
----	28	----	 N/A 	<assignmentStmt>	0	<whichStmt>
----	28	----	 N/A 	<whichStmt>	0	<lvalueARRStmt>
[	28	SQBO	 N/A 	<lvalueARRStmt>	1	SQBO
----	28	----	 N/A 	<lvalueARRStmt>	0	<index>
v	28	ID	 N/A 	<index>	1	ID
]	28	SQBC	 N/A 	<lvalueARRStmt>	1	SQBC
:=	28	ASSIGNOP	 N/A 	<lvalueARRStmt>	1	ASSIGNOP
----	28	----	 N/A 	<lvalueARRStmt>	0	<expression>
----	28	----	 N/A 	<expression>	0	<AOBE>
----	28	----	 N/A 	<AOBE>	0	<AnyTerm>
----	28	----	 N/A 	<AnyTerm>	0	<arithmeticExpr>
----	28	----	 N/A 	<arithmeticExpr>	0	<term>
----	28	----	 N/A 	<term>	0	<factor>
----	28	----	 N/A 	<factor>	0	<var>
list	28	ID	 N/A 	<var>	1	ID
----	28	----	 N/A 	<var>	0	<whichId>
[	28	SQBO	 N/A 	<whichId>	1	SQBO
v	28	ID	 N/A 	<whichId>	1	ID
]	28	SQBC	 N/A 	<whichId>	1	SQBC
----	28	----	 N/A 	<term>	0	<N5>
----	28	----	 N/A 	<N5>	1	e
----	28	----	 N/A 	<arithmeticExpr>	0	<N4>
----	28	----	 N/A 	<N4>	0	<op1>
+	28	PLUS	 N/A 	<op1>	1	PLUS
----	28	----	 N/A 	<N4>	0	<term>
----	28	----	 N/A 	<term>	0	<factor>
----	28	----	 N/A 	<factor>	0	<var>
list	28	ID	 N/A 	<var>	1	ID
----	28	----	 N/A 	<var>	0	<whichId>
[	28	SQBO	 N/A 	<whichId>	1	SQBO
v	28	ID	 N/A 	<whichId>	1	ID
]	28	SQBC	 N/A 	<whichId>	1	SQBC
----	28	----	 N/A 	<term>	0	<N5>
----	28	----	 N/A 	<N5>	1	e
----	28	----	 N/A 	<N4>	0	<N4>
----	28	----	 N/A 	<N4>	1	e
----	28	----	 N/A 	<AnyTerm>	0	<WithRelOp>
----	28	----	 N/A 	<WithRelOp>	1	e
----	28	----	 N/A 	<AOBE>	0	<WithLogOp>
----	28	----	 N/A 	<WithLogOp>	1	e
;	28	SEMICOL	 N/A 	<lvalueARRStmt>	1	SEMICOL
----	28	----	 N/A 	<statements>	0	<statements>
----	29	----	 N/A 	<statements>	0	<statement>
----	29	----	 N/A 	<statement>	0	<simpleStmt>
----	29	----	 N/A 	<simpleStmt>	0	<assignmentStmt>
t	29	ID	 N/A 	<assignmentStmt>	1	ID
----	29	----	 N/A 	<assignmentStmt>	0	<whichStmt>
----	29	----	 N/A 	<whichStmt>	0	<lvalueIDStmt>
:=	29	ASSIGNOP	 N/A 	<lvalueIDStmt>	1	ASSIGNOP
----	29	----	 N/A 	<lvalueIDStmt>	0	<expression>
----	29	----	 N/A 	<expression>	0	<AOBE>
----	29	----	 N/A 	<AOBE>	0	<AnyTerm>
----	29	----	 N/A 	<AnyTerm>	0	<arithmeticExpr>
----	29	----	 N/A 	<arithmeticExpr>	0	<term>
----	29	----	 N/A 	<term>	0	<factor>
----	29	----	 N/A 	<factor>	0	<var>
false	29	FALSE	 N/A 	<var>	1	FALSE
----	29	----	 N/A 	<term>	0	<N5>
----	29	----	 N/A 	<N5>	1	e
----	29	----	 N/A 	<arithmeticExpr>	0	<N4>
----	29	----	 N/A 	<N4>	1	e
----	29	----	 N/A 	<AnyTerm>	0	<WithRelOp>
----	29	----	 N/A 	<WithRelOp>	1	e
----	29	----	 N/A 	<AOBE>	0	<WithLogOp>
----	29	----	 N/A 	<WithLogOp>	0	<logicalOp>
AND	29	AND	 N/A 	<logicalOp>	1	AND
----	29	----	 N/A 	<WithLogOp>	0	<AnyTerm2>
----	29	----	 N/A 	<AnyTerm2>	0	<AnyTerm>
----	29	----	 N/A 	<AnyTerm>	0	<arithmeticExpr>
----	29	----	 N/A 	<arithmeticExpr>	0	<term>
----	29	----	 N/A 	<term>	0	<factor>
----	29	----	 N/A 	<factor>	0	<var>
list	29	ID	 N/A 	<var>	1	ID
----	29	----	 N/A 	<var>	0	<whichId>
[	29	SQBO	 N/A 	<whichId>	1	SQBO
v	29	ID	 N/A 	<whichId>	1	ID
]	29	SQBC	 N/A 	<whichId>	1	SQBC
----	29	----	 N/A 	<term>	0	<N5>
----	29	----	 N/A 	<N5>	1	e
----	29	----	 N/A 	<arithmeticExpr>	0	<N4>
----	29	----	 N/A 	<N4>	0	<op1>
+	29	PLUS	 N/A 	<op1>	1	PLUS
----	29	----	 N/A 	<N4>	0	<term>
----	29	----	 N/A 	<term>	0	<factor>
----	29	----	 N/A 	<factor>	0	<var>
34.5	29	RNUM	34.500000	<var>	1	RNUM
----	29	----	 N/A 	<term>	0	<N5>
----	29	----	 N/A 	<N5>	1	e
----	29	----	 N/A 	<N4>	0	<N4>
----	29	----	 N/A 	<N4>	1	e
----	29	----	 N/A 	<AnyTerm>	0	<WithRelOp>
----	29	----	 N/A 	<WithRelOp>	0	<relationalOp>
<=	29	LE	 N/A 	<relationalOp>	1	LE
----	29	----	 N/A 	<WithRelOp>	0	<negOrPosAE>
----	29	----	 N/A 	<negOrPosAE>	0	<BorNBAE>
----	29	----	 N/A 	<BorNBAE>	0	<arithmeticExpr>
----	29	----	 N/A 	<arithmeticExpr>	0	<term>
----	29	----	 N/A 	<term>	0	<factor>
----	29	----	 N/A 	<factor>	0	<var>
newarr	29	ID	 N/A 	<var>	1	ID
----	29	----	 N/A 	<var>	0	<whichId>
[	29	SQBO	 N/A 	<whichId>	1	SQBO
v	29	ID	 N/A 	<whichId>	1	ID
]	29	SQBC	 N/A 	<whichId>	1	SQBC
----	29	----	 N/A 	<term>	0	<N5>
----	29	----	 N/A 	<N5>	1	e
----	29	----	 N/A 	<arithmeticExpr>	0	<N4>
----	29	----	 N/A 	<N4>	1	e
----	29	----	 N/A 	<WithRelOp>	0	<WithRelOp>
----	29	----	 N/A 	<WithRelOp>	1	e
----	29	----	 N/A 	<WithLogOp>	0	<WithLogOp>
----	29	----	 N/A 	<WithLogOp>	1	e
;	29	SEMICOL	 N/A 	<lvalueIDStmt>	1	SEMICOL
----	29	----	 N/A 	<statements>	0	<statements>
----	30	----	 N/A 	<statements>	0	<statement>
----	30	----	 N/A 	<statement>	0	<simpleStmt>
----	30	----	 N/A 	<simpleStmt>	0	<assignmentStmt>
a	30	ID	 N/A 	<assignmentStmt>	1	ID
----	30	----	 N/A 	<assignmentStmt>	0	<whichStmt>
----	30	----	 N/A 	<whichStmt>	0	<lvalueIDStmt>
:=	30	ASSIGNOP	 N/A 	<lvalueIDStmt>	1	ASSIGNOP
----	30	----	 N/A 	<lvalueIDStmt>	0	<expression>
----	30	----	 N/A 	<expression>	0	<AOBE>
----	30	----	 N/A 	<AOBE>	0	<AnyTerm>
----	30	----	 N/A 	<AnyTerm>	0	<arithmeticExpr>
----	30	----	 N/A 	<arithmeticExpr>	0	<term>
----	30	----	 N/A 	<term>	0	<factor>
----	30	----	 N/A 	<factor>	0	<var>
t	30	ID	 N/A 	<var>	1	ID
----	30	----	 N/A 	<var>	0	<whichId>
----	30	----	 N/A 	<whichId>	1	e
----	30	----	 N/A 	<term>	0	<N5>
----	30	----	 N/A 	<N5>	1	e
----	30	----	 N/A 	<arithmeticExpr>	0	<N4>
----	30	----	 N/A 	<N4>	1	e
----	30	----	 N/A 	<AnyTerm>	0	<WithRelOp>
----	30	----	 N/A 	<WithRelOp>	1	e
----	30	----	 N/A 	<AOBE>	0	<WithLogOp>
----	30	----	 N/A 	<WithLogOp>	0	<logicalOp>
AND	30	AND	 N/A 	<logicalOp>	1	AND
----	30	----	 N/A 	<WithLogOp>	0	<AnyTerm2>
----	30	----	 N/A 	<AnyTerm2>	0	<AnyTerm>
----	30	----	 N/A 	<AnyTerm>	0	<arithmeticExpr>
----	30	----	 N/A 	<arithmeticExpr>	0	<term>
----	30	----	 N/A 	<term>	0	<factor>
----	30	----	 N/A 	<factor>	0	<var>
list	30	ID	 N/A 	<var>	1	ID
----	30	----	 N/A 	<var>	0	<whichId>
[	30	SQBO	 N/A 	<whichId>	1	SQBO
v	30	ID	 N/A 	<whichId>	1	ID
]	30	SQBC	 N/A 	<whichId>	1	SQBC
----	30	----	 N/A 	<term>	0	<N5>
----	30	----	 N/A 	<N5>	1	e
----	30	----	 N/A 	<arithmeticExpr>	0	<N4>
----	30	----	 N/A 	<N4>	0	<op1>
+	30	PLUS	 N/A 	<op1>	1	PLUS
----	30	----	 N/A 	<N4>	0	<term>
----	30	----	 N/A 	<term>	0	<factor>
----	30	----	 N/A 	<factor>	0	<var>
5.3	30	RNUM	5.300000	<var>	1	RNUM
----	30	----	 N/A 	<term>	0	<N5>
----	30	----	 N/A 	<N5>	1	e
----	30	----	 N/A 	<N4>	0	<N4>
----	30	----	 N/A 	<N4>	1	e
----	30	----	 N/A 	<AnyTerm>	0	<WithRelOp>
----	30	----	 N/A 	<WithRelOp>	1	e
----	30	----	 N/A 	<WithLogOp>	0	<WithLogOp>
----	30	----	 N/A 	<WithLogOp>	1	e
;	30	SEMICOL	 N/A 	<lvalueIDStmt>	1	SEMICOL
----	30	----	 N/A 	<statements>	0	<statements>
----	31	----	 N/A 	<statements>	1	e
end	31	END	 N/A 	<iterativeStmt>	1	END
----	13	----	 N/A 	<statements>	0	<statements>
----	32	----	 N/A 	<statements>	0	<statement>
----	32	----	 N/A 	<statement>	0	<iterativeStmt>
for	32	FOR	 N/A 	<iterativeStmt>	1	FOR
(	32	BO	 N/A 	<iterativeStmt>	1	BO
index	32	ID	 N/A 	<iterativeStmt>	1	ID
in	32	IN	 N/A 	<iterativeStmt>	1	IN
----	32	----	 N/A 	<iterativeStmt>	0	<range>
1	32	NUM	1.000000	<range>	1	NUM
..	32	RANGEOP	 N/A 	<range>	1	RANGEOP
15	32	NUM	15.000000	<range>	1	NUM
)	32	BC	 N/A 	<iterativeStmt>	1	BC
start	33	START	 N/A 	<iterativeStmt>	1	START
----	32	----	 N/A 	<iterativeStmt>	0	<statements>
----	34	----	 N/A 	<statements>	0	<statement>
----	34	----	 N/A 	<statement>	0	<declareStmt>
declare	34	DECLARE	 N/A 	<declareStmt>	1	DECLARE
----	34	----	 N/A 	<declareStmt>	0	<idList>
y_1	34	ID	 N/A 	<idList>	1	ID
:	34	COLON	 N/A 	<declareStmt>	1	COLON
----	34	----	 N/A 	<declareStmt>	0	<dataType>
real	34	REAL	 N/A 	<dataType>	1	REAL
;	34	SEMICOL	 N/A 	<declareStmt>	1	SEMICOL
----	34	----	 N/A 	<statements>	0	<statements>
----	35	----	 N/A 	<statements>	0	<statement>
----	35	----	 N/A 	<statement>	0	<declareStmt>
declare	35	DECLARE	 N/A 	<declareStmt>	1	DECLARE
----	35	----	 N/A 	<declareStmt>	0	<idList>
k	35	ID	 N/A 	<idList>	1	ID
:	35	COLON	 N/A 	<declareStmt>	1	COLON
----	35	----	 N/A 	<declareStmt>	0	<dataType>
array	35	ARRAY	 N/A 	<dataType>	1	ARRAY
[	35	SQBO	 N/A 	<dataType>	1	SQBO
----	35	----	 N/A 	<dataType>	0	<range>
1	35	NUM	1.000000	<range>	1	NUM
..	35	RANGEOP	 N/A 	<range>	1	RANGEOP
10	35	NUM	10.000000	<range>	1	NUM
]	35	SQBC	 N/A 	<dataType>	1	SQBC
of	35	OF	 N/A 	<dataType>	1	OF
----	35	----	 N/A 	<dataType>	0	<type>
real	35	REAL	 N/A 	<type>	1	REAL
;	35	SEMICOL	 N/A 	<declareStmt>	1	SEMICOL
----	35	----	 N/A 	<statements>	0	<statements>
----	36	----	 N/A 	<statements>	0	<statement>
----	36	----	 N/A 	<statement>	0	<declareStmt>
declare	36	DECLARE	 N/A 	<declareStmt>	1	DECLARE
----	36	----	 N/A 	<declareStmt>	0	<idList>
x	36	ID	 N/A 	<idList>	1	ID
:	36	COLON	 N/A 	<declareStmt>	1	COLON
----	36	----	 N/A 	<declareStmt>	0	<dataType>
real	36	REAL	 N/A 	<dataType>	1	REAL
;	36	SEMICOL	 N/A 	<declareStmt>	1	SEMICOL
----	36	----	 N/A 	<statements>	0	<statements>
----	37	----	 N/A 	<statements>	0	<statement>
----	37	----	 N/A 	<statement>	0	<simpleStmt>
----	37	----	 N/A 	<simpleStmt>	0	<assignmentStmt>
t	37	ID	 N/A 	<assignmentStmt>	1	ID
----	37	----	 N/A 	<assignmentStmt>	0	<whichStmt>
----	37	----	 N/A 	<whichStmt>	0	<lvalueIDStmt>
:=	37	ASSIGNOP	 N/A 	<lvalueIDStmt>	1	ASSIGNOP
----	37	----	 N/A 	<lvalueIDStmt>	0	<expression>
----	37	----	 N/A 	<expression>	0	<AOBE>
----	37	----	 N/A 	<AOBE>	0	<AnyTerm>
----	37	----	 N/A 	<AnyTerm>	0	<arithmeticExpr>
----	37	----	 N/A 	<arithmeticExpr>	0	<term>
----	37	----	 N/A 	<term>	0	<factor>
----	37	----	 N/A 	<factor>	0	<var>
index	37	ID	 N/A 	<var>	1	ID
----	37	----	 N/A 	<var>	0	<whichId>
----	37	----	 N/A 	<whichId>	1	e
----	37	----	 N/A 	<term>	0	<N5>
----	37	----	 N/A 	<N5>	1	e
----	37	----	 N/A 	<arithmeticExpr>	0	<N4>
----	37	----	 N/A 	<N4>	1	e
----	37	----	 N/A 	<AnyTerm>	0	<WithRelOp>
----	37	----	 N/A 	<WithRelOp>	0	<relationalOp>
<=	37	LE	 N/A 	<relationalOp>	1	LE
----	37	----	 N/A 	<WithRelOp>	0	<negOrPosAE>
----	37	----	 N/A 	<negOrPosAE>	0	<BorNBAE>
----	37	----	 N/A 	<BorNBAE>	0	<arithmeticExpr>
----	37	----	 N/A 	<arithmeticExpr>	0	<term>
----	37	----	 N/A 	<term>	0	<factor>
----	37	----	 N/A 	<factor>	0	<var>
n	37	ID	 N/A 	<var>	1	ID
----	37	----	 N/A 	<var>	0	<whichId>
----	37	----	 N/A 	<whichId>	1	e
----	37	----	 N/A 	<term>	0	<N5>
----	37	----	 N/A 	<N5>	1	e
----	37	----	 N/A 	<arithmeticExpr>	0	<N4>
----	37	----	 N/A 	<N4>	1	e
----	37	----	 N/A 	<WithRelOp>	0	<WithRelOp>
----	37	----	 N/A 	<WithRelOp>	1	e
----	37	----	 N/A 	<AOBE>	0	<WithLogOp>
----	37	----	 N/A 	<WithLogOp>	1	e
;	37	SEMICOL	 N/A 	<lvalueIDStmt>	1	SEMICOL
----	37	----	 N/A 	<statements>	0	<statements>
----	38	----	 N/A 	<statements>	0	<statement>
----	38	----	 N/A 	<statement>	0	<condionalStmt>
switch	38	SWITCH	 N/A 	<condionalStmt>	1	SWITCH
(	38	BO	 N/A 	<condionalStmt>	1	BO
t	38	ID	 N/A 	<condionalStmt>	1	ID
)	38	BC	 N/A 	<condionalStmt>	1	BC
start	39	START	 N/A 	<condionalStmt>	1	START
----	38	----	 N/A 	<condionalStmt>	0	<caseStmts>
case	40	CASE	 N/A 	<caseStmts>	1	CASE
----	40	----	 N/A 	<caseStmts>	0	<value>
true	40	TRUE	 N/A 	<value>	1	TRUE
:	40	COLON	 N/A 	<caseStmts>	1	COLON
----	40	----	 N/A 	<caseStmts>	0	<statements>
----	40	----	 N/A 	<statements>	0	<statement>
----	40	----	 N/A 	<statement>	0	<ioStmt>
print	40	PRINT	 N/A 	<ioStmt>	1	PRINT
(	40	BO	 N/A 	<ioStmt>	1	BO
----	40	----	 N/A 	<ioStmt>	0	<var>
list	40	ID	 N/A 	<var>	1	ID
----	40	----	 N/A 	<var>	0	<whichId>
[	40	SQBO	 N/A 	<whichId>	1	SQBO
index	40	ID	 N/A 	<whichId>	1	ID
]	40	SQBC	 N/A 	<whichId>	1	SQBC
)	40	BC	 N/A 	<ioStmt>	1	BC
;	40	SEMICOL	 N/A 	<ioStmt>	1	SEMICOL
----	40	----	 N/A 	<statements>	0	<statements>
----	41	----	 N/A 	<statements>	0	<statement>
----	41	----	 N/A 	<statement>	0	<simpleStmt>
----	41	----	 N/A 	<simpleStmt>	0	<assignmentStmt>
m	41	ID	 N/A 	<assignmentStmt>	1	ID
----	41	----	 N/A 	<assignmentStmt>	0	<whichStmt>
----	41	----	 N/A 	<whichStmt>	0	<lvalueARRStmt>
[	41	SQBO	 N/A 	<lvalueARRStmt>	1	SQBO
----	41	----	 N/A 	<lvalueARRStmt>	0	<index>
j	41	ID	 N/A 	<index>	1	ID
]	41	SQBC	 N/A 	<lvalueARRStmt>	1	SQBC
:=	41	ASSIGNOP	 N/A 	<lvalueARRStmt>	1	ASSIGNOP
----	41	----	 N/A 	<lvalueARRStmt>	0	<expression>
----	41	----	 N/A 	<expression>	0	<AOBE>
----	41	----	 N/A 	<AOBE>	0	<AnyTerm>
----	41	----	 N/A 	<AnyTerm>	0	<arithmeticExpr>
----	41	----	 N/A 	<arithmeticExpr>	0	<term>
----	41	----	 N/A 	<term>	0	<factor>
----	41	----	 N/A 	<factor>	0	<var>
k	41	ID	 N/A 	<var>	1	ID
----	41	----	 N/A 	<var>	0	<whichId>
[	41	SQBO	 N/A 	<whichId>	1	SQBO
j	41	ID	 N/A 	<whichId>	1	ID
]	41	SQBC	 N/A 	<whichId>	1	SQBC
----	41	----	 N/A 	<term>	0	<N5>
----	41	----	 N/A 	<N5>	1	e
----	41	----	 N/A 	<arithmeticExpr>	0	<N4>
----	41	----	 N/A 	<N4>	0	<op1>
+	41	PLUS	 N/A 	<op1>	1	PLUS
----	41	----	 N/A 	<N4>	0	<term>
----	41	----	 N/A 	<term>	0	<factor>
----	41	----	 N/A 	<factor>	0	<var>
34.5	41	RNUM	34.500000	<var>	1	RNUM
----	41	----	 N/A 	<term>	0	<N5>
----	41	----	 N/A 	<N5>	1	e
----	41	----	 N/A 	<N4>	0	<N4>
----	41	----	 N/A 	<N4>	1	e
----	41	----	 N/A 	<AnyTerm>	0	<WithRelOp>
----	41	----	 N/A 	<WithRelOp>	1	e
----	41	----	 N/A 	<AOBE>	0	<WithLogOp>
----	41	----	 N/A 	<WithLogOp>	1	e
;	41	SEMICOL	 N/A 	<lvalueARRStmt>	1	SEMICOL
----	41	----	 N/A 	<statements>	0	<statements>
----	42	----	 N/A 	<statements>	0	<statement>
----	42	----	 N/A 	<statement>	0	<simpleStmt>
----	42	----	 N/A 	<simpleStmt>	0	<assignmentStmt>
sum	42	ID	 N/A 	<assignmentStmt>	1	ID
----	42	----	 N/A 	<assignmentStmt>	0	<whichStmt>
----	42	----	 N/A 	<whichStmt>	0	<lvalueIDStmt>
:=	42	ASSIGNOP	 N/A 	<lvalueIDStmt>	1	ASSIGNOP
----	42	----	 N/A 	<lvalueIDStmt>	0	<expression>
----	42	----	 N/A 	<expression>	0	<AOBE>
----	42	----	 N/A 	<AOBE>	0	<AnyTerm>
----	42	----	 N/A 	<AnyTerm>	0	<arithmeticExpr>
----	42	----	 N/A 	<arithmeticExpr>	0	<term>
----	42	----	 N/A 	<term>	0	<factor>
----	42	----	 N/A 	<factor>	0	<var>
sum	42	ID	 N/A 	<var>	1	ID
----	42	----	 N/A 	<var>	0	<whichId>
